document_id,state,naics,harmonized_sector,contract_year,category,concept_id,concept_label,measurement_status,field_count,high_stakes_field_count,evidence_pointer,data_quality_flag
1551,IN,23622,Construction,2003,Compensation,C_WAGE_BASE_RATE,Journeyman Carpenter hourly rate by year,needs_common_units,3,2,Article III Sec 1(a): $28.55/hr Journeyman (6/1/03-5/31/04); Sec 1(b): $2.00/hr above journeyman for Working Foreman; $2,
1551,IN,23622,Construction,2003,Compensation,C_WAGE_INCREASES_COLA,Negotiated wage package increases,needs_common_units,2,2,Article III Sec 1(g): $1.72 increase eff 6/1/03; $1.77 eff 6/1/04; $1.82 eff 6/1/05; allocated to wages and fringes per ,
1551,IN,23622,Construction,2003,Compensation,C_WAGE_PROGRESSION,Apprentice wage progression,needs_common_units,1,1,"Article VII Sec 1: probation at 45% journeyman; Sec 2: 1st yr 55%, 2nd yr 65%, 3rd yr 75%, 4th yr 85% of journeyman scal",
1551,IN,23622,Construction,2003,Compensation,C_PREMIUM_OVERTIME,Overtime and holiday premium pay,profile_only,3,2,Article IV Sec 5(a): Saturday and outside regular hours at 1.5x; Sundays and holidays at 2x; Labor Day: no work except e,
1551,IN,23622,Construction,2003,Compensation,C_PREMIUM_SHIFT,Night shift differential,profile_only,2,1,Article IV Sec 11-12: shift work rates June 2003: day shift $28.55/hr; night shift $32.63/hr (approximately 14.3% premiu,
1551,IN,23622,Construction,2003,Compensation,C_PREMIUM_CALL_IN_REPORTING,Report-for-work pay guarantee,profile_only,1,1,Article IV Sec 8: 2 hrs if report and not put to work; 4 hrs if start work; 8 hrs if work past 12:01pm; weather permitti,
1551,IN,23622,Construction,2003,Scheduling,C_TIME_REGULAR_SCHEDULE,Regular work schedule,profile_only,2,0,Article IV: Sec 1: 8 hours = regular day; Sec 2: Monday-Friday work week; Sec 3: 8:00am-4:30pm with 30 min lunch 12-12:3,
1551,IN,23622,Construction,2003,Healthcare,C_HEALTH_MEDICAL_ACTIVE_CONTRIBUTION,Health and Welfare Fund contributions,needs_external_source,1,1,Article III Sec 3(c): $4.70/hr to Indiana Regional Council of Carpenters Health & Welfare Fund,
1551,IN,23622,Construction,2003,Ancillary,C_RETIREMENT_PENSION,Pension Trust Fund contributions,needs_external_source,1,1,Article III Sec 3(d): $5.53/hr to Indiana Regional Council of Carpenters Pension Trust Fund,
1551,IN,23622,Construction,2003,Ancillary,C_RETIREMENT_SAVINGS_ANNUITY,Annuity/savings fund contributions,needs_external_source,2,1,Article III Sec 3(k): $2.80/hr annuity; Sec 3(g): $1.70/hr vacation/savings deducted from wages to Indiana Carpenter Fed,
1551,IN,23622,Construction,2003,Disputes,C_GRIEVANCE_PROCEDURE,Grievance procedure,profile_only,3,0,Article XII: Step 1 union/employer rep within 48hrs; Step 2 written grievance by certified mail within 15 days; Grievanc,
1551,IN,23622,Construction,2003,Disputes,C_ARBITRATION,Arbitration on deadlock,profile_only,3,0,"Article XII Sec 8: on committee deadlock, AAA list of 5; alternate striking; final binding and conclusive; costs shared ",
1551,IN,23622,Construction,2003,Safety,C_SAFETY_PPE_UNSAFE_WORK,Safety enforcement and unsafe work refusal,profile_only,2,0,"Article V Sec 18: steward empowered to enforce rectification of unsafe conditions (scaffolds without railings, open hole",
1551,IN,23622,Construction,2003,Recognition,C_UNION_ACCESS_BUSINESS,Steward access and duties,profile_only,1,0,Article V Sec 14: union appoints stewards; no discharge for steward activities; reasonable sufficient time to monitor co,
1551,IN,23622,Construction,2003,Security,C_JOB_SECURITY_LAYOFF_ORDER,Referral and layoff order,profile_only,1,0,"Article IV Sec 20: reverse layoff - temps first, then Groups IV, III, II, I; no bump restriction if special skills neede",
1555,MI,23822,Construction,1997,Compensation,C_WAGE_BASE_RATE,Construction journeyman wage: $22.69/hr effective Jun 1 1997; annual increases through 2000 then wage reopeners,needs_common_units,,,Appendix A Jun 1 1997 (Construction Journeyman wage $22.69; Addendum Section 4 confirms $1.10 total economic package inc,
1555,MI,23822,Construction,1997,Compensation,C_WAGE_PROGRESSION,Apprentice wage ladder: 40%-75% of journeyman rate over 5-year (10-period) program,needs_common_units,,,Article XI Section 5 (graduated wage scale: 1st yr 40%/45%; 2nd yr 50%/55%; 3rd yr 60%/65%; 4th yr 70%/70%; 5th yr 75%/7,
1555,MI,23822,Construction,1997,Compensation,C_PREMIUM_OVERTIME,Overtime: time-and-one-half for hours beyond regular 8-hr day during regular work week; double time for Sundays and holidays,profile_only,,,Article VI Section 1 (work performed outside regular working hours during regular work week at times set in Addendum Sec,
1555,MI,23822,Construction,1997,Compensation,C_PREMIUM_CALL_IN_REPORTING,Show-up pay: 2 hours at established rate if journeyman reports for work but not placed at work,profile_only,,,Article VIII Section 10 (journeyman who reports for work by direction of employer and is not placed at work shall be ent,
1555,MI,23822,Construction,1997,Leave,C_LEAVE_HOLIDAYS,6 named holidays with double-time for work; vacation/holiday savings at 11% of gross earnings,profile_only,,,"Article VI Section 2 (New Year's Day, Decoration Day, Independence Day, Labor Day, Thanksgiving Day, Christmas Day as ho",
1555,MI,23822,Construction,1997,Healthcare,C_HEALTH_MEDICAL_ACTIVE,Sheet Metal Workers Local 80 Insurance Trust Fund; employer contribution $4.61/hr,needs_external_source,,,Addendum Section 6B ($4.61/hr Insurance Fund contribution per hour worked by all employees covered; administered by join,
1555,MI,23822,Construction,1997,Ancillary,C_RETIREMENT_PENSION,Sheet Metal Workers Local 80 Pension Fund; employer contribution 15.8% of gross earnings,needs_external_source,,,Addendum Section 7B (15.8% of gross earnings monthly/weekly payment to Pension Fund; wholly employer-paid; supplemental ,
1555,MI,23822,Construction,1997,Ancillary,C_RETIREMENT_SAVINGS_ANNUITY,Sheet Metal Workers Local 80 Annuity Fund: $1.71/hr; Supplemental Retirement: $0.20/hr,needs_external_source,,,Addendum Section 8B ($1.71/hr to Annuity Fund for all hours worked); Section 8D ($0.20/hr additional to Annuity Fund for,
1555,MI,23822,Construction,1997,Disputes,C_GRIEVANCE_PROCEDURE,4-tier grievance: direct discussion → Local Joint Adjustment Board → Panel → National Joint Adjustment Board; 30-day filing deadline,profile_only,,,Article X Sections 1-4 (Step 1: direct discussion; Step 2: Local Joint Adjustment Board within 14 days; Step 3: Panel of,
1555,MI,23822,Construction,1997,Disputes,C_ARBITRATION,NJAB final and binding; JAB decisions final and binding except deadlock; Panel decision final and binding except deadlock,profile_only,,,"Article X Section 2 (except in case of deadlock, decision of Local Joint Adjustment Board shall be final and binding); S",
1555,MI,23822,Construction,1997,Safety,C_SAFETY_PPE_UNSAFE_WORK,Lockout/tagout policies required by OSHA; safety harness training required for heights; OSHA-mandated PPE,profile_only,,,Addendum Section 30 Working Conditions references OSHA standards; Article X Safety referenced in addendum; no separate s,
1555,MI,23822,Construction,1997,Recognition,C_UNION_SECURITY_DUES_CHECKOFF,Union shop: membership required within 8 days of employment; COPE deduction $0.02/hr on authorization,profile_only,,,Article V Section 1 (membership required within 8 days of employment or effective date of agreement; employer required t,
1555,MI,23822,Construction,1997,Scheduling,C_TIME_REGULAR_SCHEDULE,Regular work day 8 hrs between 8am-5pm; regular week 5 consecutive days Mon-Fri; 1-hour lunch on employee time,profile_only,,,Article VI Section 1 (regular working day 8 hours labor between 8am and 5pm; regular working week 5 consecutive 8-hour d,
156,PA,325412,Manufacturing,,Compensation,C_WAGE_BASE_RATE,Base wage or salary rate by labor grade,needs_common_units,3,2,Wage Payment Plan Production lines 1955-2043; Wage Payment Plan Production Clerical lines 2047-2095; labor grades 1-12 p,
156,PA,325412,Manufacturing,,Compensation,C_WAGE_PROGRESSION,Wage progression via promotion through labor grades and COLA accrual,needs_common_units,3,2,Article 25 Sections 25.1-25.8 lines 1292-1323; Appendix A apprentice wage ladder Article 8 Compensation lines 2228; COLA,
156,PA,325412,Manufacturing,,Compensation,C_WAGE_INCREASES_COLA,Annual wage increases 2004-2006 and COLA adjustment,needs_common_units,3,2,Wage Payment Plan tables lines 1955-2095 showing May 2004/2005/2006 effective rates; Article 19 COLA lines 993-1017; COL,
156,PA,325412,Manufacturing,,Compensation,C_PREMIUM_OVERTIME,Overtime pay structure - daily and weekly thresholds with double-time provision,profile_only,5,3,Article 22 Section 22.4-5 line 1079; Article 22.14 lines 1109-1110; sixth/seventh day premiums and daily OT thresholds,
156,PA,325412,Manufacturing,,Compensation,C_PREMIUM_SHIFT,Second and third shift differentials,profile_only,3,2,Article 22 Section 22.9 line 1100; second shift $0.42/hr; third shift $0.62/hr; shift differential included in hourly ra,
156,PA,325412,Manufacturing,,Compensation,C_PREMIUM_CALL_IN_REPORTING,Report-in pay and call-out emergency pay,profile_only,3,2,Article 22 Section 22.5 line 1091 (report-in pay 4 hrs); Article 22 Section 22.8 lines 1098-1099 (call-out emergency min,
156,PA,325412,Manufacturing,,Compensation,C_PREMIUM_RESPONSIBILITY_SPECIALTY,Higher-classification temporary transfer premium,profile_only,1,0,Article 25 Section 25.5-1 line 1304; employee temporarily transferred to higher classification for 1+ hour receives high,
156,PA,325412,Manufacturing,,Leave,C_LEAVE_VACATION,Vacation accrual by years of service,profile_only,7,3,Article 10 Sections 10.1-10.2 lines 815-828; accrual by years-of-service brackets; not-accumulative annually; vacation b,
156,PA,325412,Manufacturing,,Leave,C_LEAVE_HOLIDAYS,Ten named paid holidays plus two floating holidays,profile_only,5,2,Article 9 Sections 9.1-9.8 lines 782-812; 10 named holidays + 2 floating = 12 paid holidays; holiday at 8 hours pay incl,
156,PA,325412,Manufacturing,,Leave,C_LEAVE_SICK,Paid absence (sick) plan - non-compensable by tenure,profile_only,5,3,Article 31 Sections 31.1-31.2 lines 1361-1475; non-compensable illness/accident days by tenure; not accumulative year to,
156,PA,325412,Manufacturing,,Leave,C_LEAVE_PERSONAL_MISC,Personal time off - 36 hours per year with year-end payout,profile_only,3,1,Article 31 Section 31.3 line 1472; 36 hours personal time per calendar year; unused paid out at year end; increments of ,
156,PA,325412,Manufacturing,,Leave,C_LEAVE_PERSONAL_MISC,Bereavement leave - up to 4 days paid,profile_only,2,0,Article 11 Section 11.2-4 line 885; 4 days for immediate family death; 1 day for close relative death; standard base rat,
156,PA,325412,Manufacturing,,Leave,C_LEAVE_PARENTAL_FAMILY,Maternity and childcare leave up to 12 months,profile_only,2,0,Article 11 Section 11.1-4 lines 865-870; up to 12 months maternity/childcare leave; FMLA leave Section 11.1-6 line 873 (,
156,PA,325412,Manufacturing,,Healthcare,C_HEALTH_MEDICAL_ACTIVE_CONTRIBUTION,Active-worker comprehensive health insurance - employer per capita premium contribution,needs_common_units,5,3,"Article 6 Section 6.1 line 701; employer per capita monthly premiums: $567.11 (5/1/04-6/30/04), $623.82 (7/1/04-6/30/05)",
156,PA,325412,Manufacturing,,Healthcare,C_HEALTH_DENTAL,Employee dental insurance plan,profile_only,5,2,Article 7 Sections 7.1-7.6 lines 717-762; comprehensive dental and DMO options; employee monthly contributions from 1/1/,
156,PA,325412,Manufacturing,,Healthcare,C_HEALTH_LIFE_AD_D,Group life and AD&D insurance - 2x annual base pay,profile_only,4,2,Article 3 Sections 3.1-3.8 lines 478-508; life and AD&D = 2x annual base pay rounded to nearest $500; COLA added to base,
156,PA,325412,Manufacturing,,Security,C_JOB_SECURITY_LAYOFF_ORDER,Layoff order by company seniority with bumping procedure,profile_only,4,2,Article 23 Sections 23.6-23.7 lines 1196-1232; temporary (<30 days) and non-temporary layoff procedures; seniority-based,
156,PA,325412,Manufacturing,,Security,C_JOB_SECURITY_RECALL,Recall procedure and seniority retention in layoff,profile_only,3,2,Article 23 Sections 23.8-23.9 lines 1233-1270; recall in company seniority order; 5-day response window; seniority retai,
156,PA,325412,Manufacturing,,Security,C_JOB_SECURITY_SEVERANCE,Separation benefit allowance plan on layoff exceeding 30 days,profile_only,4,3,Article 5 Sections 5.1-5.4 lines 601-697; schedule from 1 week at 6 months to 20 weeks at 25+ years; advanced at time of,
156,PA,325412,Manufacturing,,Healthcare,C_HEALTH_DISABILITY_INCOME,Long-term disability plan - 60% of base wages after 26-week waiting period,profile_only,4,2,Article 20 Sections 20.1-20.4 lines 1019-1029; LTD = 60% of base wages after 26-week waiting; minimum $100/month; COLA i,
156,PA,325412,Manufacturing,,Disputes,C_DISCIPLINE_JUST_CAUSE,Just cause discharge standard,profile_only,2,1,Article 24 Section 24.7 line 1290; 'no regular employee shall be discharged except for just cause'; discharge grievance ,
156,PA,325412,Manufacturing,,Disputes,C_GRIEVANCE_PROCEDURE,Four-step grievance procedure with strict timelines,profile_only,4,2,Article 12 Sections 12.1-12.8 lines 890-924; First Step oral then written 1 working day; Second Step 5 working days; Thi,
156,PA,325412,Manufacturing,,Disputes,C_ARBITRATION,Final and binding arbitration via FMCS,profile_only,3,1,"Article 12 Section 12.1-4 lines 900-909; FMCS panel, combined rating selection; decision final and binding; costs split ",
156,PA,325412,Manufacturing,,Recognition,C_UNION_ACCESS_BUSINESS,Steward and plant committee access for grievances,profile_only,3,1,Article 24 Sections 24.1-24.6 lines 1276-1288; 1 steward per 25 employees max 90; paid time for grievance meetings at st,
156,PA,325412,Manufacturing,,Recognition,C_UNION_SECURITY_DUES_CHECKOFF,Union security and monthly dues checkoff,profile_only,1,0,Article 13 lines 925-933; Article 14 Sections 14.1-14.4 lines 935-972; union security clause; dues deducted in 4 equal i,
156,PA,325412,Manufacturing,,Safety,C_SAFETY_PPE_UNSAFE_WORK,"Safety provisions, PPE, uniforms, and safety committee liaison",profile_only,4,1,Article 27 Sections 27.1-27.5 lines 1332-1341; Article 30 Sections 30.1-30.4 lines 1350-1359; PPE furnished at no cost; ,
156,PA,325412,Manufacturing,,Scheduling,C_TIME_REGULAR_SCHEDULE,"Normal work week - 40 hours, 5 days, 8 hours/day per shift",profile_only,2,0,Article 22 Sections 22.2-22.3 lines 1055-1057; 40 hours/week standard; 8 hours/day; work week Monday 12:00 AM to followi,
156,PA,325412,Manufacturing,,Scheduling,C_TIME_REST_MEAL_PERIODS,Rest periods and meal periods,profile_only,2,0,Article 22 Sections 22.10-22.11 lines 1102-1105; two 10-minute rest periods per 8-hour shift; unpaid lunch period except,
156,PA,325412,Manufacturing,,Ancillary,C_RETIREMENT_PENSION,Defined benefit pension plan - company funded career-average formula,needs_external_source,5,3,Article 4 Sections 4.1-4.14 lines 510-597; career average formula 1.25%/1.5% of remuneration; company funded trust; mini,
156,PA,325412,Manufacturing,,Ancillary,C_RETIREMENT_SAVINGS_ANNUITY,Employee stock purchase and savings plan (ESP&SP) - 401k with employer match,needs_external_source,3,2,Article 8 Sections 8.1-8.4 lines 764-778; employer contributes 65% of employee contribution (effective 7/1/04); cap 3.9%,
156,PA,325412,Manufacturing,,Recognition,C_RECOGNITION_COVERAGE_SCOPE,"Bargaining unit at West Point, PA - production, maintenance, laboratory employees",profile_only,1,0,"Article I line 471; broad unit including hourly production, maintenance, shipping, warehouse, laboratory, non-militarize",
156,PA,325412,Manufacturing,,Ancillary,C_TRAINING_TUITION_CERTIFICATION,Apprenticeship training program for 10 crafts,profile_only,2,0,"Appendix A Articles 1-10 lines 2096-2154; 10 crafts including Electrician, Machinist, Pipefitter etc; AALAS certificatio",
156,PA,325412,Manufacturing,,Security,C_SUBCONTRACTING_WORK_PRESERVATION,No subcontracting of normally performed bargaining unit work,profile_only,1,0,Article 15 lines 974-978; company will not contract out work normally performed by bargaining unit where equipment at ha,
156,PA,325412,Manufacturing,,Compensation,C_UNIFORM_CLOTHING_ALLOWANCE,"Company-furnished uniforms, safety shoes (2 pairs/year), and safety glasses",profile_only,2,1,Article 30 Sections 30.1-30.4 lines 1350-1359; company furnishes uniforms including laundry; 2 pairs safety shoes/year; ,
1565,NY,23622,Construction,2004,Compensation,C_WAGE_BASE_RATE,"Journey worker carpenter base wage – $32.32/hr effective July 1, 2004; increments July 2005 and 2006",needs_common_units,,,ARTICLE VI WAGES: $32.32/hr effective 7/1/2004; wage schedule note at document head $34.27/hr effective 7/1/2006,
1565,NY,23622,Construction,2004,Compensation,C_WAGE_INCREASES_COLA,Wage increases – $1.00/hr effective 7/1/2005; $1.60/hr effective 7/1/2006 (plus fringe benefit fund allocations),needs_common_units,,,ARTICLE VI WAGES: Effective 7/1/2005 = $1.00; Effective 7/1/2006 = $1.60 per hour,
1565,NY,23622,Construction,2004,Compensation,C_WAGE_PROGRESSION,"Apprentice wage – 40%, 55%, 65%, 75% of journeyman rate by year",needs_common_units,,,"ARTICLE XIII APPRENTICESHIP; wage schedule header: 1st yr 40% ($13.70), 2nd yr 55% ($18.84), 3rd yr 65% ($22.27), 4th yr",
1565,NY,23622,Construction,2004,Compensation,C_PREMIUM_OVERTIME,Overtime – 1.5x for work beyond regular 7 hours (Mon-Sat); double time for Sunday and holiday,profile_only,,,ARTICLE VIII WORKING HOURS; ARTICLE IX HOLIDAY,
1565,NY,23622,Construction,2004,Compensation,C_PREMIUM_SHIFT,Shift work – 8 hrs at regular rate plus OT for time in excess of 7 hrs; min 5 consecutive days,profile_only,,,ARTICLE X SHIFT WORK,
1565,NY,23622,Construction,2004,Compensation,C_PREMIUM_CALL_IN_REPORTING,Reporting pay – 2 hours wages if carpenter reports and cannot work due to bad weather or other reasons,profile_only,,,ARTICLE XI CONDITIONS OF EMPLOYMENT: '2 hours wages' if carpenter reports and is not permitted to start,
1565,NY,23622,Construction,2004,Healthcare,C_HEALTH_MEDICAL_ACTIVE_CONTRIBUTION,Welfare Fund – employer pays per-hour fringe benefit contributions; $9.64/hr (7/1/2006) for journeyman,needs_common_units,,,Fringe Benefits Schedule at document head: Welfare $9.64/hr (7/1/2006); ARTICLE VII FRINGE BENEFITS FUND,
1565,NY,23622,Construction,2004,Healthcare,C_HEALTH_MEDICAL_ACTIVE,Empire State Carpenters Welfare Fund – externally governed joint trust,needs_external_source,,,ARTICLE VII FRINGE BENEFITS FUND: 'bound by and shall comply with the Agreements and Declarations of Trust and the Plans,
1565,NY,23622,Construction,2004,Ancillary,C_RETIREMENT_PENSION,Empire State Carpenters Pension Fund – employer per-hour contribution,needs_external_source,,,Fringe Benefits Schedule: Pension $6.00/hr (7/1/2004); ARTICLE VII,
1565,NY,23622,Construction,2004,Ancillary,C_RETIREMENT_SAVINGS_ANNUITY,Empire State Carpenters Annuity Fund – $5.50/hr (7/1/2004) for journeyman,needs_external_source,,,FRINGES schedule: Annuity $5.50/hr (7/1/2004); ARTICLE VII,
1565,NY,23622,Construction,2004,Leave,C_LEAVE_VACATION,Vacation – $4.11/hr taxable vacation fund contribution per hour worked; paid through fund stamp system,profile_only,,,Fringe Benefits Schedule: Vacation $4.11/hr (taxable)*; ARTICLE VII,
1565,NY,23622,Construction,2004,Leave,C_LEAVE_HOLIDAYS,10 named holidays; no work permitted; double time if worked; half-day Christmas Eve/New Year,profile_only,,,ARTICLE IX HOLIDAY,
1565,NY,23622,Construction,2004,Scheduling,C_TIME_REGULAR_SCHEDULE,Regular workday – 7 hours (8:00am-5:30pm with 30-min lunch and 5-min cleanup); Mon-Fri,profile_only,,,ARTICLE VIII WORKING HOURS,
1565,NY,23622,Construction,2004,Scheduling,C_TIME_REST_MEAL_PERIODS,Lunch period 12:00-12:30pm (30 min); 5-min personal cleanup at end of shift; no beverage break in am/pm,profile_only,,,ARTICLE VIII WORKING HOURS,
1565,NY,23622,Construction,2004,Disputes,C_DISCIPLINE_JUST_CAUSE,Just cause discharge implied – carpenter cannot be dismissed except at day's end with 1-hr advance notice; discharge protected,profile_only,,,ARTICLE II Referral Section B: 'carpenter once hired cannot be dismissed except for just cause'; ARTICLE XI CONDITIONS,
1565,NY,23622,Construction,2004,Recognition,C_UNION_ACCESS_BUSINESS,Job steward present during all work; first and last man on job; reasonable time for duties,profile_only,,,ARTICLE IV JOB STEWARD,
1565,NY,23622,Construction,2004,Recognition,C_HIRING_HALL_DISPATCH,Hiring hall referral – 50% union referral ratio; first person on job is shop steward; Referral Hall procedures,profile_only,,,ARTICLE II REFERRAL Sections A-9,
1565,NY,23622,Construction,2004,Safety,C_SAFETY_PPE_UNSAFE_WORK,"PPE – rain gear, hooded jackets, pants and boots provided by employer for inclement weather work; hard hats supplied by employer",profile_only,,,ARTICLE XV PROTECTION AND SAFETY,
1567,FL,23821,Construction,2002,Compensation,C_WAGE_BASE_RATE,Base wage – Journeyman Wireman (two size tiers) and specialty classifications,needs_common_units,,,"Article III §3.04: Journeyman Wireman <2M: $20.75, >2M: $23.21 (Sep 2002); Sep 2003: $21.00/<2M, $23.46/>2M; Cable Splic",
1567,FL,23821,Construction,2002,Compensation,C_WAGE_INCREASES_COLA,Scheduled wage increase Sep 2003,needs_common_units,,,"Article III §3.04: Sep 1 2003 rate: $21.00 (<2M), $23.46 (>2M) from $20.75/$23.21 = +$0.25 increase; industrial rate $24",
1567,FL,23821,Construction,2002,Compensation,C_WAGE_PROGRESSION,Apprentice wage ladder – 6 periods as % of Journeyman,needs_common_units,,,"Article III §3.04: 1st/2nd period 53%, 3rd 56%, 4th 62%, 5th 68%, 6th 77%; dollar rates in table: 1st yr $11.00, 2nd $11",
1567,FL,23821,Construction,2002,Compensation,C_PREMIUM_OVERTIME,Overtime – 1.5x outside regular hours; 2x Sundays/Holidays,profile_only,,,Article III §3.03: all work outside regular work day Mon-Sat at 1.5x; Sunday at 2x; §3.01: after 10hrs in workday or 40h,
1567,FL,23821,Construction,2002,Compensation,C_PREMIUM_SHIFT,"Shift differentials – 2nd shift 10%, 3rd shift 15%",profile_only,,,Article III §3.11: 2nd shift 7.5hrs for 8hrs pay plus 10% premium; 3rd shift 7hrs for 8hrs pay plus 15% premium; minimum,
1567,FL,23821,Construction,2002,Compensation,C_PREMIUM_CALL_IN_REPORTING,Reporting/show-up pay – 1 hour minimum,profile_only,,,"Article III §3.10: if directed to report and no work starts due to lack of material or other causes, 1hr pay unless noti",
1567,FL,23821,Construction,2002,Compensation,C_PREMIUM_RESPONSIBILITY_SPECIALTY,Specialty/hazard premiums – rope/height work and hazardous locations,profile_only,,,"Article III §3.06: $1.00/hr hazard pay for work in high hazardous locations (silos, beacons, 30ft+ free fall); $3.04: Hi",
1567,FL,23821,Construction,2002,Leave,C_LEAVE_HOLIDAYS,Named holidays – 8 days (double time for work),profile_only,,,"Article III §3.02: General Election, New Year's, Memorial Day, Fourth of July, Labor Day, Thanksgiving, Friday after Tha",
1567,FL,23821,Construction,2002,Leave,C_LEAVE_VACATION,Vacation – employee-funded deduction up to 5% of wages,profile_only,,,Article VI §6.08: legally constituted vacation fund; employee-paid via payroll deduction up to 5% of wages; employee exe,
1567,FL,23821,Construction,2002,Healthcare,C_HEALTH_MEDICAL_ACTIVE,Health and welfare – $4.15/hr employer contribution to NECA-IBEW Welfare Trust,needs_external_source,,,"Article VI §6.02: $4.15/hr employer contribution to NECA-IBEW Welfare Trust Fund effective Jan 1, 2003; plan design gove",
1567,FL,23821,Construction,2002,Ancillary,C_RETIREMENT_PENSION,South Florida Electrical Workers Pension Plan – % of gross wages + $0.60/hr,needs_common_units,,,Article VI §6.03(D): 5% of gross wages PLUS $0.60/hr for pension contributions; trust plan governed externally; NEBF als,
1567,FL,23821,Construction,2002,Scheduling,C_TIME_REGULAR_SCHEDULE,"Regular hours – 8hrs/day Mon-Fri, 8am-4:30pm",profile_only,,,Article III §3.01: 8hrs between 8am and 4:30pm constitutes work day; 30-min lunch 12-12:30pm; 40hrs Mon-Fri = work week;,
1567,FL,23821,Construction,2002,Scheduling,C_TIME_REST_MEAL_PERIODS,Meal period – 30-minute unpaid lunch 12:00-12:30pm,profile_only,,,Article III §3.01: 30-minute lunch period 12:00-12:30pm,
1567,FL,23821,Construction,2002,Disputes,C_GRIEVANCE_PROCEDURE,Labor-Management Committee with CIR escalation,profile_only,,,Article I §1.05-1.08: Labor-Management Committee (3+3) meets within 48hrs; unresolved matters to CIR (Council on Industr,
1567,FL,23821,Construction,2002,Disputes,C_ARBITRATION,CIR arbitration – final and binding,profile_only,,,Article I §1.08: CIR decision final and binding; §1.04: no work stoppages during dispute resolution,
1567,FL,23821,Construction,2002,Disputes,C_DISCIPLINE_JUST_CAUSE,Just cause discharge standard,profile_only,,,"Article III §3.22: employer may discharge for 'inefficiency, drunkenness or any just cause'; §2.02: discharge employees ",
1567,FL,23821,Construction,2002,Safety,C_SAFETY_PPE_UNSAFE_WORK,PPE – employer furnishes tools and safety equipment,profile_only,,,"Article III §3.20: employer furnishes all necessary tools and equipment; ammeters, gauges, welding gloves, leathers, gog",
1567,FL,23821,Construction,2002,Recognition,C_UNION_ACCESS_BUSINESS,Shop steward and union representative access,profile_only,,,Article III §3.24: union representative permitted access to any building at reasonable times; §3.31: steward appointed b,
1567,FL,23821,Construction,2002,Recognition,C_HIRING_HALL_DISPATCH,Formal hiring hall – 4-group referral system,profile_only,,,Article IV §4.01-4.19: union sole and exclusive source of referral; 4 groups (Group I-IV) by seniority/residence/experie,
1567,FL,23821,Construction,2002,Recognition,C_RECOGNITION_COVERAGE_SCOPE,Bargaining unit – South Florida NECA inside construction agreement,profile_only,,,Preamble: South Florida Chapter NECA and IBEW Local 349; Article II §2.01: excludes members contracting; agreement appli,
157,TX,51111,Information,2003,Compensation,C_WAGE_BASE_RATE,Base wage rate schedule by classification,needs_common_units,,,Article XXVI; Exhibit A (wage table 2003-2010),OCR_MISLABELED_relabeled
157,TX,51111,Information,2003,Compensation,C_WAGE_INCREASES_COLA,Annual wage increases 2003-2010,needs_common_units,,,Article XXVI Section 2; Exhibit A headers,OCR_MISLABELED_relabeled
157,TX,51111,Information,2003,Compensation,C_WAGE_PROGRESSION,"Pay progression for new hires (48 months, 12-month intervals)",profile_only,,,Article XXVI Section 4; Exhibit A pay progression table,OCR_MISLABELED_relabeled
157,TX,51111,Information,2003,Compensation,C_PREMIUM_OVERTIME,Overtime at 1.5x; 7th consecutive day double time,profile_only,,,Article V Sections 1 and 6,OCR_MISLABELED_relabeled
157,TX,51111,Information,2003,Compensation,C_PREMIUM_SHIFT,Shift differential $0.60/hr all shift workers; $0.30/hr two-shift rotating,profile_only,,,Article IV Section 3,OCR_MISLABELED_relabeled
157,TX,51111,Information,2003,Compensation,C_PREMIUM_CALL_IN_REPORTING,Call-in minimum 4 hours straight time; show-up pay 8 hours,profile_only,,,Article V Section 2; Article VII (Show-up Time),OCR_MISLABELED_relabeled
157,TX,51111,Information,2003,Leave,C_LEAVE_HOLIDAYS,8 named holidays; 2x pay for holiday work,profile_only,,,Article VI Sections 1-5,OCR_MISLABELED_relabeled
157,TX,51111,Information,2003,Leave,C_LEAVE_VACATION,Vacation by years of service from 112 hours (2 yrs) to 224 hours (30+ yrs); personal choice days 2/yr,profile_only,,,Article XI Sections 1-3,OCR_MISLABELED_relabeled
157,TX,51111,Information,2003,Leave,C_LEAVE_SICK,Paid sick leave up to 6 months full pay; industrial sick leave top-up,profile_only,,,Article XXIII Sections 1-2,OCR_MISLABELED_relabeled
157,TX,51111,Information,2003,Security,C_JOB_SECURITY_LAYOFF_ORDER,Layoff by inverse Operating Department Seniority; 5 days notice,profile_only,,,Article XVII Sections 7-8,OCR_MISLABELED_relabeled
157,TX,51111,Information,2003,Security,C_JOB_SECURITY_RECALL,Recall by Operator Craft Seniority; recall duration by seniority tier,profile_only,,,Article XVII Sections 5 and 8,OCR_MISLABELED_relabeled
157,TX,51111,Information,2003,Disputes,C_DISCIPLINE_JUST_CAUSE,Just cause discipline; progressive discipline for non-significant offenses,profile_only,,,Article XXXIII,OCR_MISLABELED_relabeled
157,TX,51111,Information,2003,Disputes,C_GRIEVANCE_PROCEDURE,3-step grievance procedure; 30-day filing deadline,profile_only,,,Article XVIII,OCR_MISLABELED_relabeled
157,TX,51111,Information,2003,Disputes,C_ARBITRATION,Binding arbitration via FMCS panel; equal cost split,profile_only,,,Article XIX,OCR_MISLABELED_relabeled
